epoch loss mse ssim_score val_loss val_mse val_ssim_score
17 0.20312072336673737 0.0023318880703300238 0.7968535423278809 0.36217018961906433 0.004735344555228949 0.6378528475761414
18 0.20165613293647766 0.0022990081924945116 0.7983426451683044 0.3582134544849396 0.004828889854252338 0.6417416334152222
19 0.2003869265317917 0.0022712256759405136 0.799602210521698 0.3581160604953766 0.004781973082572222 0.6418639421463013
20 0.1991950273513794 0.0022458725143224 0.8008155822753906 0.3575199842453003 0.0048088692128658295 0.6424601674079895
21 0.19814433157444 0.0022227060981094837 0.8018438220024109 0.3551782965660095 0.004749010782688856 0.6448417901992798
22 0.19716878235340118 0.002201884053647518 0.8028035163879395 0.35713788866996765 0.00476832315325737 0.6429722905158997
23 0.19644634425640106 0.002186852041631937 0.8035580515861511 0.3595058023929596 0.004828990437090397 0.6404418349266052
24 0.19563928246498108 0.0021695478353649378 0.8043674230575562 0.35736003518104553 0.004790166392922401 0.6426607966423035
25 0.19497770071029663 0.0021546471398323774 0.8050369620323181 0.36084169149398804 0.004879328887909651 0.6392092108726501
26 0.19439025223255157 0.002142376732081175 0.8056221604347229 0.3595058023929596 0.00483565591275692 0.6404878497123718
27 0.1938265860080719 0.002132284687831998 0.8061615824699402 0.3604726791381836 0.004820242058485746 0.6395031809806824
28 0.19336040318012238 0.0021224587690085173 0.8066588640213013 0.3629760146141052 0.004855037666857243 0.6370864510536194
29 0.19291792809963226 0.0021127189975231886 0.8070738315582275 0.3599562346935272 0.004849014803767204 0.6400898098945618
30 0.1925170123577118 0.0021036798134446144 0.8074924349784851 0.35357990860939026 0.004645433276891708 0.6463454961776733
31 0.19213350117206573 0.002096902346238494 0.8078559637069702 0.358508825302124 0.004760344047099352 0.6415748000144958
32 0.19182349741458893 0.0020909488666802645 0.8081602454185486 0.35837313532829285 0.004765723831951618 0.6417064666748047
33 0.19151613116264343 0.0020843015518039465 0.8084864616394043 0.3588097393512726 0.00477916095405817 0.6411928534507751
34 0.1912219226360321 0.0020793068688362837 0.8087629079818726 0.3591541051864624 0.0047820499166846275 0.6408331394195557
35 0.19100655615329742 0.0020749662071466446 0.8090135455131531 0.36066436767578125 0.004834128078073263 0.6393923163414001
36 0.19081687927246094 0.0020708979573100805 0.8091822266578674 0.3569898009300232 0.0047623226419091225 0.6429818272590637
37 0.19061800837516785 0.0020669319201260805 0.8094015717506409 0.3590332269668579 0.004797992762178183 0.6409803032875061
38 0.1904195100069046 0.002063698833808303 0.8095846176147461 0.35105279088020325 0.00457058846950531 0.6489213705062866
39 0.19025185704231262 0.00205987854860723 0.8097566962242126 0.26787522435188293 0.0032894399482756853 0.7321589589118958
40 0.19010576605796814 0.0020559977274388075 0.8098950982093811 0.35723114013671875 0.004735869355499744 0.6427834630012512
41 0.18997247517108917 0.0020542063284665346 0.8100208640098572 0.3500567078590393 0.004563727881759405 0.6500566005706787
42 0.1898440718650818 0.002050745068117976 0.810165286064148 0.20380808413028717 0.0022821263410151005 0.7961719632148743
43 0.18975871801376343 0.0020497459918260574 0.810240626335144 0.3102746307849884 0.0038889541756361723 0.6898069977760315
44 0.18963444232940674 0.0020474784541875124 0.8103728890419006 0.3172464966773987 0.003977814689278603 0.6827154755592346
45 0.18958038091659546 0.002047126181423664 0.8104260563850403 0.19761013984680176 0.002181829884648323 0.8023499846458435
46 0.18948888778686523 0.00204586423933506 0.8105032444000244 0.23211808502674103 0.0027617693413048983 0.7679078578948975
47 0.1894148886203766 0.002044274937361479 0.8105745911598206 0.19927504658699036 0.002194399945437908 0.8007551431655884
48 0.18935120105743408 0.002043202519416809 0.8106545805931091 0.32017388939857483 0.004032918717712164 0.679770827293396
49 0.18927744030952454 0.002040569670498371 0.810725212097168 0.3371380865573883 0.004324935842305422 0.662880003452301
