epoch loss mse ssim_score val_loss val_mse val_ssim_score
26 0.18749047815799713 0.0019021854968741536 0.8124902248382568 0.2224048227071762 0.0024039922282099724 0.7776307463645935
27 0.18667162954807281 0.0018879526760429144 0.8133257627487183 0.3459417223930359 0.0047174072824418545 0.6540555357933044
28 0.1859198659658432 0.0018735774792730808 0.8140648007392883 0.3460325300693512 0.004749617539346218 0.6539651155471802
29 0.1852467805147171 0.0018619307084009051 0.8147624731063843 0.2786993682384491 0.003332295920699835 0.7212929725646973
30 0.18464525043964386 0.001851217239163816 0.8153548240661621 0.20654651522636414 0.0022135961335152388 0.793422281742096
31 0.1841326504945755 0.0018412771169096231 0.815880537033081 0.1902388036251068 0.001933614257723093 0.8097476959228516
32 0.18365834653377533 0.0018320021918043494 0.8163363933563232 0.34289321303367615 0.00471643777564168 0.6571341753005981
33 0.18320974707603455 0.0018246585968881845 0.8167852759361267 0.3147618770599365 0.003950723446905613 0.685245156288147
34 0.18284207582473755 0.001818002201616764 0.8171710968017578 0.2281438410282135 0.002526650670915842 0.7718899250030518
35 0.18248970806598663 0.001811694586649537 0.8175117373466492 0.224187970161438 0.0024672208819538355 0.7757518291473389
36 0.18218499422073364 0.0018054310930892825 0.8178127408027649 0.2688848376274109 0.0031791096553206444 0.7311232089996338
37 0.18190979957580566 0.0018015868263319135 0.8180741667747498 0.1860646903514862 0.001874675857834518 0.8139299154281616
38 0.1816227287054062 0.0017963715363293886 0.818384051322937 0.19332380592823029 0.0019832064863294363 0.8066975474357605
39 0.1814175844192505 0.0017924652202054858 0.8185730576515198 0.18870076537132263 0.0019069935660809278 0.811268150806427
40 0.18115796148777008 0.0017881207168102264 0.8188481330871582 0.19078269600868225 0.0019586635753512383 0.8092303276062012
41 0.18101099133491516 0.0017849269788712263 0.8189677596092224 0.1918092966079712 0.0019706720486283302 0.8081055879592896
42 0.18084542453289032 0.0017825760878622532 0.8191384673118591 0.18560566008090973 0.0018656874308362603 0.8144013285636902
43 0.18070033192634583 0.0017803636146709323 0.8192936182022095 0.18772974610328674 0.00190092867705971 0.8122382164001465
44 0.18053589761257172 0.0017778751207515597 0.8194478154182434 0.18435506522655487 0.0018489500507712364 0.8156362175941467
45 0.18041573464870453 0.0017746802186593413 0.819592297077179 0.1846764087677002 0.0018465789034962654 0.8153159022331238
46 0.18032649159431458 0.0017733345739543438 0.8196631669998169 0.18358880281448364 0.0018410519696772099 0.8163975477218628
47 0.18021197617053986 0.001771699171513319 0.8197743892669678 0.19859549403190613 0.0020729918032884598 0.8014216423034668
48 0.18009968101978302 0.0017692026449367404 0.819894015789032 0.18314313888549805 0.0018352916231378913 0.8168635368347168
49 0.18001899123191833 0.0017680329037830234 0.8199658989906311 0.18302585184574127 0.0018304199911653996 0.8169675469398499
