epoch loss mse ssim_score val_loss val_mse val_ssim_score
18 0.13142859935760498 0.0013204081915318966 0.8685845136642456 0.135221466422081 0.0013291059294715524 0.864802896976471
19 0.13062094151973724 0.0013063056394457817 0.869367241859436 0.1353020966053009 0.0014247862854972482 0.8646738529205322
20 0.12990516424179077 0.0012940343003720045 0.8701028823852539 0.19994837045669556 0.0025167069397866726 0.8000465035438538
21 0.12927377223968506 0.0012829657644033432 0.8707104325294495 0.13541440665721893 0.001362703158520162 0.8645960688591003
22 0.12863436341285706 0.0012717031640931964 0.8713635802268982 0.14233028888702393 0.001501640072092414 0.857673168182373
23 0.1281292736530304 0.0012633665464818478 0.8718735575675964 0.1631315052509308 0.0018667947733774781 0.8368706107139587
24 0.12765739858150482 0.0012559841852635145 0.8723408579826355 0.1352698802947998 0.0013371899258345366 0.8647562861442566
25 0.1272246539592743 0.0012486319756135345 0.8727678656578064 0.1523294746875763 0.0017050730530172586 0.8476830124855042
26 0.12683427333831787 0.0012421763967722654 0.8731658458709717 0.1479625701904297 0.0015857156831771135 0.8520254492759705
27 0.12651203572750092 0.0012366930022835732 0.8734975457191467 0.1473398059606552 0.0015684126410633326 0.8526034355163574
28 0.12616786360740662 0.0012309914454817772 0.873816192150116 0.1442783623933792 0.0015060718869790435 0.8557109832763672
29 0.12584654986858368 0.0012259699869900942 0.8741486668586731 0.1454058438539505 0.0015343005070462823 0.8545940518379211
30 0.12562339007854462 0.001222298014909029 0.8743771314620972 0.14858345687389374 0.0015985071659088135 0.8514343500137329
31 0.12537318468093872 0.0012182318605482578 0.8746164441108704 0.17207761108875275 0.0020489946473389864 0.8279330134391785
32 0.1251678764820099 0.001215091673657298 0.8748230338096619 0.14164216816425323 0.0014715726720169187 0.8583956360816956
33 0.12498997896909714 0.001212673494592309 0.8750072717666626 0.1444234549999237 0.0015239198692142963 0.855563759803772
34 0.12479853630065918 0.0012093804543837905 0.8752164244651794 0.14175006747245789 0.0014767232351005077 0.8582204580307007
35 0.1246422603726387 0.0012066575000062585 0.8753665685653687 0.14090105891227722 0.001466465531848371 0.8591272234916687
36 0.12451077997684479 0.0012048231437802315 0.8754720091819763 0.1459619402885437 0.0015541656175628304 0.8540781736373901
37 0.12436715513467789 0.0012025184696540236 0.8756320476531982 0.1473912000656128 0.001582822180353105 0.8525729775428772
38 0.12428684532642365 0.001201088773086667 0.8756860494613647 0.1586524248123169 0.0018003350123763084 0.8413146734237671
39 0.12414748221635818 0.0011988170444965363 0.8758310675621033 0.15323030948638916 0.0017055973876267672 0.8468050956726074
40 0.12406300753355026 0.00119746511336416 0.8759385943412781 0.15725235641002655 0.001761736930347979 0.8427423238754272
41 0.12395796924829483 0.0011959437979385257 0.8760519623756409 0.13708409667015076 0.0013868218520656228 0.8628944754600525
42 0.12389565259218216 0.0011947602033615112 0.8760762810707092 0.1470470279455185 0.0015619522891938686 0.8529825806617737
43 0.12383592128753662 0.0011941792909055948 0.8761621117591858 0.14951176941394806 0.0016127645503729582 0.8504998087882996
44 0.1237698495388031 0.0011930365581065416 0.876223087310791 0.15221984684467316 0.0016729326453059912 0.847790002822876
45 0.12369943410158157 0.001191870542243123 0.8762974143028259 0.15172544121742249 0.0016629199963063002 0.8482576012611389
46 0.12364309281110764 0.0011907126754522324 0.8763501048088074 0.14734287559986115 0.001582516822963953 0.8526755571365356
47 0.12358337640762329 0.0011900764657184482 0.8764196634292603 0.14331366121768951 0.0015196936437860131 0.8566467761993408
48 0.12353893369436264 0.0011895275674760342 0.8764544725418091 0.15082141757011414 0.00163970235735178 0.8491745591163635
49 0.1235072910785675 0.0011889023007825017 0.8765016794204712 0.1433027684688568 0.0015095917042344809 0.8566756248474121
